partner,habitat,species,mean_confidence,median_confidence,min_confidence,max_confidence,sd_confidence,n_recordings
czech_republic,G,Columba livia_Rock Pigeon,0.770229160785675,0.774047076702118,0.743400931358337,0.802867889404297,0.024705635490188994,5
czech_republic,G,Columba palumbus_Common Wood-Pigeon,0.8536382090477714,0.901079714298248,0.715820789337158,0.976385951042175,0.10377951444024085,21
czech_republic,G,Corvus corax_Common Raven,0.6856503594886814,0.662230253219604,0.500652551651001,0.986580610275269,0.12498053498961088,457
czech_republic,G,Corvus frugilegus_Rook,0.750529448191325,0.751914978027344,0.70964604616165206,0.790027320384979,0.040208544877131484,3
czech_republic,G,Corvus monedula_Eurasian Jackdaw,0.6670707166194916,0.6670707166194916,0.532875716686249,0.801265716552734,0.18978038890824817,2
czech_republic,G,Coturnix coturnix_Common Quail,0.9369859216019251,0.978883504867554,0.701329052448273,0.999989986419678,0.08333655964684349,971
czech_republic,G,Crex crex_Corn Crake,0.8236456662416458,0.8108297288417815,0.746935248374939,0.925987958908081,0.08031191756110453,4
czech_republic,G,Cuculus canorus_Common Cuckoo,0.6843107952901968,0.675704002380371,0.501796782016754,0.971932649612427,0.12754870977450394,253
czech_republic,G,Curruca communis_Greater Whitethroat,0.8825028188088361,0.864013969898224,0.738487243652344,0.999205768108368,0.08297074044157499,51
czech_republic,G,Curruca curruca_Lesser Whitethroat,0.753817481654031,0.75438266992569,0.705000579357147,0.807859838008881,0.039532154952452735,7
czech_republic,G,Cyanistes caeruleus_Eurasian Blue Tit,0.7520013231414933,0.7398942410945895,0.502172291278839,0.994676232337952,0.1409535163343008,222
czech_republic,G,Cygnus columbianus_Tundra Swan,0.8137700259685514,0.8137700259685514,0.808683454990387,0.818856596946716,0.007193497663293625,2
czech_republic,G,Cygnus cygnus_Whooper Swan,0.8038898905118304,0.778859436511993,0.749937891960144,0.882872343063354,0.0699126940770159,3
czech_republic,G,Cygnus olor_Mute Swan,0.845527797937393,0.845527797937393,0.82643061876297,0.864624977111816,0.02700748979153803,2
czech_republic,G,Delichon urbicum_Common House-Martin,0.8285994079377916,0.836096167564392,0.639171123504639,0.999369204044342,0.1089259417766628,315
czech_republic,G,Dendrocopos major_Great Spotted Woodpecker,0.8055981401782418,0.8466114401817324,0.500463008880615,0.997861087322235,0.14788256483121132,574
czech_republic,G,Dryobates minor_Lesser Spotted Woodpecker,0.8800452862467084,0.884600758552551,0.733566462993622,0.99666553735733,0.09942300388292168,7
czech_republic,G,Dryocopus martius_Black Woodpecker,0.8315429911017419,0.8150239288806915,0.709579646587372,0.978795230388641,0.0919869398323486,24
czech_republic,G,Egretta garzetta_Little Egret,0.762300047007474,0.741134464740753,0.715492367744446,0.863962113857269,0.048448928274383705,11
czech_republic,G,Emberiza calandra_Corn Bunting,0.843267620322341,0.8400895893573761,0.700008511543274,0.999444663524628,0.08587481362431457,11628
czech_republic,G,Emberiza cia_Rock Bunting,0.785496532917023,0.785496532917023,0.785496532917023,0.785496532917023,NA,1
czech_republic,G,Emberiza cirlus_Cirl Bunting,0.8379605561494827,0.865672528743744,0.710035860538483,0.91046130657196,0.08986432117071427,4
czech_republic,G,Emberiza citrinella_Yellowhammer,0.8130434527993202,0.8149638175964355,0.70928156375885,0.957511305809021,0.07605093935183006,32
czech_republic,G,Emberiza hortulana_Ortolan Bunting,0.7836982178133588,0.770669341087341,0.709017634391785,0.917468309402466,0.05260128762013014,43
czech_republic,G,Erithacus rubecula_European Robin,0.8153770565986632,0.816966116428375,0.691962361335754,0.985930800437927,0.1226540370782737,5
czech_republic,G,Falco tinnunculus_Eurasian Kestrel,0.8806178356284525,0.9008220732212064,0.700904011726379,0.997335135936737,0.08796724736415575,268
czech_republic,G,Ficedula albicollis_Collared Flycatcher,0.9086506366729735,0.9086506366729735,0.839896559715271,0.977404713630676,0.09723294810202641,2
czech_republic,G,Ficedula hypoleuca_European Pied Flycatcher,0.8147058814764023,0.8102484047412875,0.700600445270538,0.939195871353149,0.08406357084010323,20
czech_republic,G,Fringilla coelebs_Common Chaffinch,0.6335823422386533,0.630879640579224,0.504338502883911,0.954054057598114,0.10465602270956981,21
czech_republic,G,Fringilla montifringilla_Brambling,0.8524392724037172,0.810602962970734,0.792016088962555,0.960732698440552,0.07284356725632776,5
czech_republic,G,Fulica atra_Eurasian Coot,0.7867017030715944,0.775243103504181,0.715981841087341,0.895618855953217,0.071809652672627,5
czech_republic,G,Galerida cristata_Crested Lark,0.7849290045824917,0.759136080741882,0.706718742847443,0.903598368167877,0.0714402762580905,11
czech_republic,G,Gallinago gallinago_Common Snipe,0.7944884574091112,0.808606684207916,0.596121430397034,0.970413088798523,0.11200292618059123,37
czech_republic,G,Gallinula chloropus_Eurasian Moorhen,0.8913337236545125,0.90592896938324,0.701354265213013,0.999720394611359,0.10171758469913564,61
czech_republic,G,Garrulus glandarius_Eurasian Jay,0.794649720191956,0.794649720191956,0.794649720191956,0.794649720191956,NA,1
czech_republic,G,Gavia stellata_Red-throated Loon,0.7841231028238933,0.762841641902924,0.734063327312469,0.855464339256287,0.06343679420843878,3
czech_republic,G,Grus grus_Common Crane,0.814127154648304,0.8351050913333895,0.709756374359131,0.900202095508575,0.07417356370189199,8
czech_republic,G,Haematopus ostralegus_Eurasian Oystercatcher,0.7591368854045866,0.7591368854045866,0.712481915950775,0.805791854858398,0.06598009055368266,2
czech_republic,G,Haliaeetus albicilla_White-tailed Eagle,0.8708103895187378,0.8813712000846865,0.770072817802429,0.955808103084564,0.08206707453290679,6
czech_republic,G,Hirundo rustica_Barn Swallow,0.8540283700868495,0.8535583019256595,0.723046600818634,0.999782621860504,0.07488256954466307,3866
czech_republic,G,Hydroprogne caspia_Caspian Tern,0.7760305106639865,0.7760305106639865,0.737495303153992,0.814565718173981,0.054497013089495776,2
czech_republic,G,Ixobrychus minutus_Little Bittern,0.8157017399867376,0.8103398680686951,0.703316628932953,0.998061954975128,0.0847564916945629,60
czech_republic,G,Jynx torquilla_Eurasian Wryneck,0.9103134452522575,0.927805304527283,0.7069091796875,0.998264491558075,0.08357609483884601,77
czech_republic,G,Lanius collurio_Red-backed Shrike,0.8883749771791263,0.9108770191669465,0.700570046901703,0.999864220619202,0.08891220165618086,1346
czech_republic,G,Lanius senator_Woodchat Shrike,0.780237390714533,0.741639673709869,0.701988041400909,0.929460406303406,0.07312277305387145,17
czech_republic,G,Larus delawarensis_Ring-billed Gull,0.711656332015991,0.711656332015991,0.711656332015991,0.711656332015991,NA,1
czech_republic,G,Larus marinus_Great Black-backed Gull,0.720948249101639,0.720948249101639,0.716524124145508,0.72537237405777,0.0062566575145937085,2
czech_republic,G,Limosa lapponica_Bar-tailed Godwit,0.8677064478397369,0.877994805574417,0.742245316505432,0.983723402023315,0.09007802562286281,8
czech_republic,G,Linaria cannabina_Eurasian Linnet,0.7055827704342928,0.69942045211792,0.501912832260132,0.993971884250641,0.13505862131875088,121
czech_republic,G,Locustella fluviatilis_River Warbler,0.8007205144355171,0.7834460735321045,0.703214645385742,0.984212100505829,0.07678481106801338,38
czech_republic,G,Locustella luscinioides_Savi's Warbler,0.8084478055138186,0.797336578369141,0.701312720775604,0.978098630905151,0.07081811119881364,83
czech_republic,G,Locustella naevia_Common Grasshopper-Warbler,0.8861813556308478,0.903642594814301,0.700392782688141,0.998337864875793,0.0814400392052595,1775
czech_republic,G,Lophophanes cristatus_Crested Tit,0.820012879371643,0.752839922904968,0.710228741168976,0.969595432281494,0.11633118591375757,5
czech_republic,G,Lullula arborea_Wood Lark,0.7655809223651885,0.7655809223651885,0.719078302383423,0.812083542346954,0.0657646358640949,2
czech_republic,G,Luscinia megarhynchos_Common Nightingale,0.8047850398640884,0.790244281291962,0.700358390808105,0.982489585876465,0.07440379574653361,76
czech_republic,G,Luscinia svecica_Bluethroat,0.7646158337593075,0.7646158337593075,0.727974414825439,0.801257252693176,0.051818791600871175,2
czech_republic,G,Mareca penelope_Eurasian Wigeon,0.7865575991178814,0.767131268978119,0.706662952899933,0.963328003883362,0.07621498136991442,19
czech_republic,G,Mareca strepera_Gadwall,0.7939748108386996,0.7949351966381075,0.712577879428864,0.887887179851532,0.06761459114896841,10
czech_republic,G,Melanitta nigra_Common Scoter,0.8294092938303947,0.817715495824814,0.722776472568512,0.967379033565521,0.07377964318369012,16
czech_republic,G,Merops apiaster_European Bee-eater,0.8358783890861622,0.882014274597168,0.500039041042328,0.999976992607117,0.1488535975895383,16452
czech_republic,G,Motacilla alba_White Wagtail,0.8528851340798771,0.858628571033478,0.690674185752869,0.997655987739563,0.10299432154300543,17
czech_republic,G,Motacilla cinerea_Gray Wagtail,0.8309753338495893,0.884668290615082,0.720785975456238,0.887471735477448,0.09543707797878086,3
czech_republic,G,Motacilla flava_Western Yellow Wagtail,0.8113974233468373,0.8204851746559145,0.70013290643692,0.885494947433472,0.05722067618112713,18
czech_republic,G,Muscicapa striata_Spotted Flycatcher,0.7545858472585677,0.743821442127228,0.707964301109314,0.869896829128265,0.043793962774379185,12
czech_republic,G,Netta rufina_Red-crested Pochard,0.7183785736560825,0.7183785736560825,0.709656953811646,0.727100193500519,0.01233423306986447,2
czech_republic,G,Numenius arquata_Eurasian Curlew,0.8148285047761324,0.788568735122681,0.706041634082794,0.986941397190094,0.07639664277553362,29
czech_republic,G,Numenius phaeopus_Whimbrel,0.8263120776165032,0.822161734104156,0.700775742530823,0.99205869436264,0.08180779102387983,167
czech_republic,G,Nycticorax nycticorax_Black-crowned Night-Heron,0.8225174826734206,0.825571745634079,0.700168371200562,0.975760161876678,0.08132306867615013,68
czech_republic,G,Oriolus oriolus_Eurasian Golden Oriole,0.8330159863842187,0.824661135673523,0.701192200183868,0.998402893543243,0.08153748702845263,237
czech_republic,G,Panurus biarmicus_Bearded Reedling,0.8236956000328063,0.812536239624023,0.712561249732971,0.977787971496582,0.08971191229320737,19
czech_republic,G,Parus major_Great Tit,0.7149516102942554,0.7063964009284975,0.50041389465332,0.988570988178253,0.1390373895870664,440
czech_republic,G,Passer domesticus_House Sparrow,0.702127993106842,0.702127993106842,0.702127993106842,0.702127993106842,NA,1
czech_republic,G,Passer montanus_Eurasian Tree Sparrow,0.8578459233045578,0.8660647571086879,0.700858891010284,0.997607469558716,0.0854040851069388,140
czech_republic,G,Perdix perdix_Gray Partridge,0.9012670159339905,0.93044525384903,0.704224348068237,0.999898195266724,0.09170076512339374,185
czech_republic,G,Pernis apivorus_European Honey-buzzard,0.9455569088459015,0.9455569088459015,0.934974193572998,0.956139624118805,0.014966219465673017,2
czech_republic,G,Phasianus colchicus_Ring-necked Pheasant,0.8226185813863226,0.867075681686401,0.522684156894684,0.99929404258728,0.14427119845512756,235
czech_republic,G,Phoenicurus ochruros_Black Redstart,0.8015088081359862,0.7990668714046475,0.702173948287964,0.975141704082489,0.06838671785075898,60
czech_republic,G,Phoenicurus phoenicurus_Common Redstart,0.8644515388416794,0.879615962505341,0.715749084949493,0.978759467601776,0.08472113375763818,53
czech_republic,G,Phylloscopus collybita_Common Chiffchaff,0.6924910053610802,0.6752921640872955,0.500953555107117,0.964223563671112,0.12595429910712652,80
czech_republic,G,Phylloscopus trochilus_Willow Warbler,0.8689542331478812,0.8855710923671725,0.736983001232147,0.9933962225914,0.08274157664631095,22
czech_republic,G,Pica pica_Eurasian Magpie,0.8542014181613922,0.8674269616603849,0.643498420715332,0.997900485992432,0.13523069641172078,10
czech_republic,G,Picus canus_Gray-headed Woodpecker,0.8274363610479565,0.783316612243652,0.726102232933044,0.925139725208282,0.08297608855789967,9
czech_republic,G,Picus viridis_Eurasian Green Woodpecker,0.8720283637876096,0.887983620166779,0.706467866897583,0.994422376155853,0.08872850852766821,23
czech_republic,G,Pluvialis apricaria_European Golden-Plover,0.8251090914972367,0.823819696903229,0.700156152248383,0.990178227424622,0.07738642457074794,434
czech_republic,G,Pluvialis squatarola_Black-bellied Plover,0.8018502354621886,0.822275578975677,0.713229119777679,0.905470669269562,0.0843487016258313,5
czech_republic,G,Podiceps cristatus_Great Crested Grebe,0.8152477145195006,0.808045446872711,0.700447380542755,0.963137209415436,0.09402626100898369,12
czech_republic,G,Poecile palustris_Marsh Tit,0.9070381034504283,0.9086934924125669,0.846155762672424,0.989181578159332,0.04274667850023401,22
czech_republic,G,Porzana porzana_Spotted Crake,0.8495546625210689,0.890110492706299,0.721426367759705,0.953305721282959,0.09246082518473937,13
czech_republic,G,Prunella modularis_Dunnock,0.6656823724508286,0.6262919902801516,0.501151859760284,0.987441778182983,0.13441199628309955,60
czech_republic,G,Pyrrhula pyrrhula_Eurasian Bullfinch,0.7798460483551026,0.776315689086914,0.732645928859711,0.863112270832062,0.052574295310911096,5
czech_republic,G,Rallus aquaticus_Water Rail,0.736145555973053,0.736145555973053,0.736145555973053,0.736145555973053,NA,1
czech_republic,G,Recurvirostra avosetta_Pied Avocet,0.792345484961634,0.779974281787872,0.70547878742218,0.96772825717926,0.06971920405400908,23
czech_republic,G,Regulus regulus_Goldcrest,0.817421019077301,0.817421019077301,0.817421019077301,0.817421019077301,NA,1
czech_republic,G,Remiz pendulinus_Eurasian Penduline-Tit,0.8073896169662477,0.787333309650421,0.711634993553162,0.969741225242615,0.08934470061398864,11
czech_republic,G,Riparia riparia_Bank Swallow,0.744116246700287,0.751339912414551,0.728560149669647,0.752448678016663,0.013483377040271555,3
czech_republic,G,Saxicola rubetra_Whinchat,0.8584739476442338,0.8662393093109131,0.7089684009552,0.999464571475983,0.09082012442554376,20
czech_republic,G,Saxicola rubicola_European Stonechat,0.834675326592782,0.822830319404602,0.700888514518738,0.999604523181915,0.08565484957486601,340
czech_republic,G,Scolopax rusticola_Eurasian Woodcock,0.823059047261874,0.8048136532306676,0.703641176223755,0.988569557666779,0.07813735285744038,12
czech_republic,G,Serinus serinus_European Serin,0.7847456780832205,0.778344929218292,0.700446009635925,0.968775868415833,0.05937886749183793,67
czech_republic,G,Spatula clypeata_Northern Shoveler,0.89043116569519,0.89043116569519,0.89043116569519,0.89043116569519,NA,1
czech_republic,G,Spinus spinus_Eurasian Siskin,0.9327339331309,0.935269176959991,0.925158381462097,0.937774240970612,0.006679114742191183,3
czech_republic,G,Sternula albifrons_Little Tern,0.7946377396583557,0.7490799129009245,0.725415647029877,0.946619749069214,0.09149432200718939,6
czech_republic,G,Streptopelia decaocto_Eurasian Collared-Dove,0.7676719129085541,0.7676719129085541,0.70487242937088,0.830471396446228,0.0888118813290045,2
czech_republic,G,Streptopelia turtur_European Turtle-Dove,0.8566396604566013,0.857344925403595,0.718477964401245,0.976741075515747,0.07982917023532127,34
czech_republic,G,Strix aluco_Tawny Owl,0.829765288245599,0.8199847638607025,0.701806843280792,0.988764882087708,0.08358390865836204,302
czech_republic,G,Strix uralensis_Ural Owl,0.7255364400999885,0.713784277439117,0.702039361000061,0.784025490283966,0.028942671798374533,7
czech_republic,G,Sturnus vulgaris_European Starling,0.8581136937317138,0.861299991607666,0.700408458709717,0.999721586704254,0.08972578182710336,597
czech_republic,G,Sylvia atricapilla_Eurasian Blackcap,0.75020632147789,0.75020632147789,0.664158940315247,0.836253702640533,0.1216893734468969,2
czech_republic,G,Sylvia borin_Garden Warbler,0.721039354801178,0.721039354801178,0.721039354801178,0.721039354801178,NA,1
czech_republic,G,Tachybaptus ruficollis_Little Grebe,0.7848274545236066,0.776326775550842,0.724238395690918,0.85468053817749,0.04469413972165105,11
czech_republic,G,Tetrao urogallus_Western Capercaillie,0.940353095531464,0.940353095531464,0.940353095531464,0.940353095531464,NA,1
czech_republic,G,Thalasseus sandvicensis_Sandwich Tern,0.7826334834098816,0.7826334834098816,0.720089495182037,0.845177471637726,0.0884505563967209,2
czech_republic,G,Tringa erythropus_Spotted Redshank,0.864737451076508,0.864737451076508,0.864737451076508,0.864737451076508,NA,1
czech_republic,G,Tringa nebularia_Common Greenshank,0.9684362709522248,0.978896230459213,0.903630912303925,0.997704684734344,0.025166249758382175,26
czech_republic,G,Tringa ochropus_Green Sandpiper,0.875466902005045,0.881416440010071,0.724116802215576,0.99780935049057,0.1043069470413069,19
czech_republic,G,Tringa totanus_Common Redshank,0.723161101341248,0.723161101341248,0.723161101341248,0.723161101341248,NA,1
czech_republic,G,Troglodytes troglodytes_Eurasian Wren,0.54013991355896,0.54013991355896,0.54013991355896,0.54013991355896,NA,1
czech_republic,G,Turdus iliacus_Redwing,0.8180021047592163,0.8085860311985016,0.700563013553619,0.963518738746643,0.08012403999015846,28
czech_republic,G,Turdus merula_Eurasian Blackbird,0.6990566028881882,0.676223129034042,0.500011444091797,0.998864412307739,0.14256276896466297,944
czech_republic,G,Turdus philomelos_Song Thrush,0.9560652921597164,0.960951030254364,0.905290484428406,0.990902125835419,0.024242687540457636,24
czech_republic,G,Turdus pilaris_Fieldfare,0.7997204363346101,0.7932532727718355,0.727414071559906,0.92072981595993,0.06776663861658824,8
czech_republic,G,Turdus torquatus_Ring Ouzel,0.943170785903931,0.943170785903931,0.943170785903931,0.943170785903931,NA,1
czech_republic,G,Tyto alba_Barn Owl,0.837248636143548,0.8225195109844206,0.702713906764984,0.99897038936615,0.10291842438614729,42
czech_republic,G,Upupa epops_Eurasian Hoopoe,0.7734582722187044,0.7734582722187044,0.761658549308777,0.785257995128632,0.016687328171464042,2
czech_republic,G,Vanellus vanellus_Northern Lapwing,0.842009305953979,0.842009305953979,0.842009305953979,0.842009305953979,NA,1
denmark,F,Acanthis cabaret_Lesser Redpoll,0.7835047841072085,0.778873682022095,0.752365052700043,0.823906719684601,0.034731750894356254,4
denmark,F,Acanthis flammea_Common Redpoll,0.7621884504954022,0.753791451454163,0.705661773681641,0.824139952659607,0.030723722350932084,15
denmark,F,Accipiter gentilis_Northern Goshawk,0.8402290046215056,0.876433402299881,0.703387081623077,0.896465718746185,0.06923737494845136,10
denmark,F,Acrocephalus paludicola_Aquatic Warbler,0.821310877799988,0.821310877799988,0.821310877799988,0.821310877799988,NA,1
denmark,F,Actitis hypoleucos_Common Sandpiper,0.8957779556512833,0.9102413356304171,0.771000027656555,0.991629123687744,0.09388592125107909,4
denmark,F,Aegithalos caudatus_Long-tailed Tit,0.9265371694972243,0.9452060759067535,0.789056181907654,0.999918103218079,0.06249474854686808,632
denmark,F,Aegolius funereus_Boreal Owl,0.8248529434204103,0.829090088605881,0.714917659759521,0.947327733039856,0.07490600725094251,8
denmark,F,Alcedo atthis_Common Kingfisher,0.8771116137504578,0.894771218299866,0.718091070652008,0.984549522399902,0.09357125228847932,14
denmark,F,Alopochen aegyptiaca_Egyptian Goose,0.786239206790924,0.786239206790924,0.786239206790924,0.786239206790924,NA,1
denmark,F,Anas acuta_Northern Pintail,0.8059013187885284,0.8059013187885284,0.731930077075958,0.879872560501099,0.10461113325549556,2
denmark,F,Anas crecca_Green-winged Teal,0.7846523920694988,0.7976182103157045,0.70778888463974,0.851237952709198,0.05637134377838957,6
denmark,F,Anas platyrhynchos_Mallard,0.8571540117263794,0.841644108295441,0.772758722305298,0.932223320007324,0.06586310379654213,5
denmark,F,Anser anser_Graylag Goose,0.9170717632069307,0.9190239906311035,0.836870074272156,0.993533611297607,0.04981792125286125,34
denmark,F,Anser brachyrhynchus_Pink-footed Goose,0.77591198682785,0.77591198682785,0.77591198682785,0.77591198682785,NA,1
denmark,F,Anthus pratensis_Meadow Pipit,0.7274890144666036,0.769118309020996,0.560574471950531,0.852774262428284,0.15048231794012532,3
denmark,F,Anthus trivialis_Tree Pipit,0.8605224275320755,0.865889847278595,0.700007379055023,0.999944567680359,0.08945680497422906,4622
denmark,F,Apus apus_Common Swift,0.9635371863842007,0.971713453531265,0.902675330638885,0.983316838741302,0.030428179412039978,6
denmark,F,Ardea alba_Great Egret,0.754318296909332,0.754318296909332,0.754318296909332,0.754318296909332,NA,1
denmark,F,Ardea cinerea_Gray Heron,0.8538344393416148,0.8483453094959255,0.700057208538055,0.99866259098053,0.09247781737065608,82
denmark,F,Athene noctua_Little Owl,0.7965261706939111,0.777667731046677,0.702737927436829,0.980256617069244,0.07403243719629714,104
denmark,F,Bombycilla garrulus_Bohemian Waxwing,0.8172993461290996,0.792595207691193,0.765791177749634,0.893511652946472,0.06734872521507713,3
denmark,F,Botaurus stellaris_Great Bittern,0.82297559273548615,0.802395284175873,0.701986789703369,0.992361009120941,0.08713648585941425,39
denmark,F,Branta bernicla_Brant,0.7434147894382475,0.7434147894382475,0.739363729953766,0.747465848922729,0.005729063264933944,2
denmark,F,Branta canadensis_Canada Goose,0.850140678882599,0.8591152131557465,0.707315862178802,0.987199127674103,0.09464320283568638,10
denmark,F,Branta leucopsis_Barnacle Goose,0.9506907597664863,0.9781728982925415,0.746490120887756,0.999929189682007,0.06704185289156268,62
denmark,F,Bubo bubo_Eurasian Eagle-Owl,0.7791452076699998,0.771735191345215,0.709968268871307,0.856149792671204,0.05482291874989887,9
denmark,F,Bucephala clangula_Common Goldeneye,0.9119005311619152,0.982918620109558,0.701049268245697,0.99718165397644,0.1201311981055236,11
denmark,F,Buteo buteo_Common Buzzard,0.8631603449937842,0.864393353462219,0.700446903705597,0.998960375785828,0.07992095292629342,336
denmark,F,Calidris alpina_Dunlin,0.7972195233617511,0.746886789798737,0.716954171657562,0.926094651222229,0.08583136110962096,7
denmark,F,Caprimulgus europaeus_Eurasian Nightjar,0.937949197505837,0.971687376499176,0.704209327697754,0.999938011169434,0.07585913891645418,134
denmark,F,Carduelis carduelis_European Goldfinch,0.8453743234276772,0.8481926918029785,0.749385714530945,0.972259819507599,0.07447558002078218,16
denmark,F,Carpodacus erythrinus_Common Rosefinch,0.7722308486700058,0.7454273998737335,0.708907425403595,0.889161169528961,0.08315431064187857,4
denmark,F,Certhia brachydactyla_Short-toed Treecreeper,0.863086068070684,0.877119719982147,0.686163365840912,0.999882578849792,0.09253652132092001,2514
denmark,F,Certhia familiaris_Eurasian Treecreeper,0.7463594378529022,0.74665504693985,0.500102758407593,0.999911189079285,0.1461806716482338,11415
denmark,F,Cettia cetti_Cetti's Warbler,0.8043471097946167,0.76536825299263,0.705451667308807,0.96678715944290206,0.09424012561800267,10
denmark,F,Charadrius dubius_Little Ringed Plover,0.715885162353516,0.715885162353516,0.715885162353516,0.715885162353516,NA,1
denmark,F,Charadrius hiaticula_Common Ringed Plover,0.8866034746170045,0.8677440583705904,0.778155028820038,0.998924434185028,0.09592282951211684,6
denmark,F,Chloris chloris_European Greenfinch,0.8415873279938331,0.855831921100616,0.71033900976181,0.959411859512329,0.07039709828658418,13
denmark,F,Chroicocephalus ridibundus_Black-headed Gull,0.798591779337989,0.801097989082336,0.723575413227081,0.859916210174561,0.051075061392192755,9
denmark,F,Circus cyaneus_Hen Harrier,0.8324798941612246,0.8324798941612246,0.757079660892487,0.907880127429962,0.10663203249474364,2
denmark,F,Coccothraustes coccothraustes_Hawfinch,0.8889946671251346,0.909045696258545,0.70001631975174,0.999930620193481,0.09256929382140229,1419
denmark,F,Columba oenas_Stock Dove,0.8055538214170016,0.7800905406475069,0.702846527099609,0.994657695293427,0.08897136095882596,78
denmark,F,Columba palumbus_Common Wood-Pigeon,0.8776151418402156,0.892110466957092,0.701055347919464,0.999478042125702,0.08694547227082665,7562
denmark,F,Corvus corax_Common Raven,0.8312674650220627,0.8746691942214966,0.500730693340302,0.999128520488739,0.1430455961726825,706
denmark,F,Corvus cornix_Hooded Crow,0.7838204987347126,0.77604216337204,0.703005075454712,0.934567749500275,0.062058693407637214,64
denmark,F,Corvus corone_Carrion Crow,0.7859102507769051,0.7791596949100494,0.700092613697052,0.931247115135193,0.06420126233505087,118
denmark,F,Corvus frugilegus_Rook,0.8004551529884341,0.757837533950806,0.710048615932465,0.933479309082031,0.11765421688002166,3
denmark,F,Corvus monedula_Eurasian Jackdaw,0.7020315195238868,0.66447776556015,0.507827699184418,0.970789074897766,0.14426250884451614,43
denmark,F,Coturnix coturnix_Common Quail,0.8975654963463071,0.9236711263656615,0.700960695743561,0.999122202396393,0.08936875879403056,126
denmark,F,Cuculus canorus_Common Cuckoo,0.731361351064584,0.718134641647339,0.500278055667877,0.9995037317276,0.14732200199678255,3015
denmark,F,Curruca communis_Greater Whitethroat,0.8559624999761581,0.8308770954608915,0.745062947273254,0.981904208660126,0.07759557936617653,8
denmark,F,Curruca curruca_Lesser Whitethroat,0.8535084128379822,0.832998216152191,0.736590564250946,0.98852264881134,0.08866903401128616,9
denmark,F,Cyanistes caeruleus_Eurasian Blue Tit,0.6778157024150705,0.654644727706909,0.500134587287903,0.988794267177582,0.1268523197370286,983
denmark,F,Cygnus columbianus_Tundra Swan,0.7423967123031615,0.7423967123031615,0.711411774158478,0.773381650447845,0.04381931975350286,2
denmark,F,Cygnus cygnus_Whooper Swan,0.8283018827438354,0.843021035194397,0.743898868560791,0.945478618144989,0.08111739549488073,5
denmark,F,Delichon urbicum_Common House-Martin,0.8508197486400606,0.881997883319855,0.665729403495789,0.958771586418152,0.10152316944118026,10
denmark,F,Dendrocopos leucotos_White-backed Woodpecker,0.7844709157943726,0.734100103378296,0.711076617240906,0.974006414413452,0.09229721075750691,8
denmark,F,Dendrocopos major_Great Spotted Woodpecker,0.7529146483840606,0.7573350369930265,0.500086188316345,0.999083280563354,0.14224115461653622,9892
denmark,F,Dendrocoptes medius_Middle Spotted Woodpecker,0.7761909440159798,0.7447347939014435,0.70331227779388406,0.950926780700684,0.08220475032330317,8
denmark,F,Dryobates minor_Lesser Spotted Woodpecker,0.7884083464741707,0.767360121011734,0.722651779651642,0.943019032478333,0.07707716496045244,8
denmark,F,Dryocopus martius_Black Woodpecker,0.8922837507115664,0.9134022295475005,0.704885959625244,0.999792397022247,0.08544202489532868,274
denmark,F,Egretta garzetta_Little Egret,0.7470041811466215,0.7470041811466215,0.70244026184082,0.791568100452423,0.06302289907476469,2
denmark,F,Emberiza citrinella_Yellowhammer,0.8195075910500805,0.822731554508209,0.703747689723969,0.965407490730286,0.07427101414576259,99
denmark,F,Emberiza hortulana_Ortolan Bunting,0.8009499510129297,0.761040568351746,0.71680098772049,0.925008296966553,0.1096911118740667,3
denmark,F,Erithacus rubecula_European Robin,0.7993144969425291,0.785686790943146,0.633041143417358,0.997255742549896,0.1060333988293065,1065
denmark,F,Falco subbuteo_Eurasian Hobby,0.7425521910190584,0.7425521910190584,0.736440718173981,0.748663663864136,0.008642927783583427,2
denmark,F,Falco tinnunculus_Eurasian Kestrel,0.9008185938000681,0.919341027736664,0.705466687679291,0.995769023895264,0.09743095032064564,8
denmark,F,Ficedula albicollis_Collared Flycatcher,0.8074485594576055,0.792736411094666,0.704578638076782,0.97739976644516,0.07517414266975947,55
denmark,F,Ficedula hypoleuca_European Pied Flycatcher,0.8184848297387362,0.8024303019046785,0.702832818031311,0.980487525463104,0.07862447993943747,32
denmark,F,Ficedula parva_Red-breasted Flycatcher,0.8109384641176512,0.7999935150146484,0.700047671794891,0.991285622119904,0.07707543706787563,476
denmark,F,Fringilla coelebs_Common Chaffinch,0.8101618292005068,0.847864180803299,0.500044047832489,0.999852180480957,0.16133160388093318,29548
denmark,F,Fringilla montifringilla_Brambling,0.7378446261088053,0.73519891500473,0.725645959377289,0.752689003944397,0.013714277425344621,3
denmark,F,Fulica atra_Eurasian Coot,0.8547019839286804,0.850072145462036,0.824289202690125,0.887919425964355,0.028088760750536686,5
denmark,F,Gallinago gallinago_Common Snipe,0.7114567160606385,0.672627449035645,0.635658144950867,0.938243508338928,0.12816711164644143,5
denmark,F,Gallinula chloropus_Eurasian Moorhen,0.9242705159717135,0.965596139431,0.705471992492676,0.998912692070007,0.07938551403151474,45
denmark,F,Garrulus glandarius_Eurasian Jay,0.8083553296185981,0.834499061107635,0.534437000751495,0.99817967414856,0.14404625475860544,463
