partner,deployment,species,mean_confidence,median_confidence,min_confidence,max_confidence,sd_confidence,n_recordings
belgium,F1,Accipiter gentilis_Northern Goshawk,0.8202703446149823,0.8255489766597746,0.725069403648376,0.904914021492004,0.08896864120693783,4
belgium,F1,Accipiter nisus_Eurasian Sparrowhawk,0.725047707557678,0.725047707557678,0.725047707557678,0.725047707557678,NA,1
belgium,F1,Aegithalos caudatus_Long-tailed Tit,0.8800559772385491,0.8687255084514616,0.798536479473114,0.996707320213318,0.06208970591463341,36
belgium,F1,Aegolius funereus_Boreal Owl,0.8521543443202975,0.8521543443202975,0.796508848667145,0.90779983997345,0.0786946146376614,2
belgium,F1,Aix galericulata_Mandarin Duck,0.7819762999011625,0.77076381444931,0.707516312599182,0.918041288852692,0.06339371628128129,31
belgium,F1,Alcedo atthis_Common Kingfisher,0.813017547130585,0.813017547130585,0.813017547130585,0.813017547130585,NA,1
belgium,F1,Anas acuta_Northern Pintail,0.824818551540375,0.824818551540375,0.797585427761078,0.852051675319672,0.03851345299446704,2
belgium,F1,Anas crecca_Green-winged Teal,0.8019440112442807,0.790156483650208,0.700693190097809,0.959774434566498,0.07407948491359423,29
belgium,F1,Anas platyrhynchos_Mallard,0.716108322143555,0.716108322143555,0.716108322143555,0.716108322143555,NA,1
belgium,F1,Anthus trivialis_Tree Pipit,0.7799934936421258,0.7577246427536011,0.70501571893692,0.934545457363129,0.06440970936833654,28
belgium,F1,Apus apus_Common Swift,0.905832499265671,0.905832499265671,0.895301699638367,0.916363298892975,0.014892799655566804,2
belgium,F1,Ardea cinerea_Gray Heron,0.8499053699128768,0.856416255235672,0.700831353664398,0.996186196804047,0.10387985364673771,34
belgium,F1,Asio otus_Long-eared Owl,0.8785915315151214,0.8552594780921936,0.755555093288422,0.997803151607513,0.08588054901366164,10
belgium,F1,Athene noctua_Little Owl,0.8171648638589042,0.792876958847046,0.712039172649384,0.96233206987381,0.0931005838065245,7
belgium,F1,Botaurus stellaris_Great Bittern,0.8100463931377117,0.831145346164703,0.703219652175903,0.92860209941864,0.07595416422083062,13
belgium,F1,Branta leucopsis_Barnacle Goose,0.866469383239746,0.866469383239746,0.866469383239746,0.866469383239746,NA,1
belgium,F1,Bubo bubo_Eurasian Eagle-Owl,0.7623951338058294,0.744235932826996,0.701019942760468,0.909168422222137,0.05405718554771937,43
belgium,F1,Burhinus oedicnemus_Eurasian Thick-knee,0.8035084307193755,0.8035084307193755,0.707439363002777,0.899577498435974,0.1358621784893529,2
belgium,F1,Buteo buteo_Common Buzzard,0.8415499987701575,0.834900438785553,0.704938590526581,0.984872817993164,0.08314882431674143,48
belgium,F1,Carduelis carduelis_European Goldfinch,0.814027845859528,0.814027845859528,0.814027845859528,0.814027845859528,NA,1
belgium,F1,Certhia brachydactyla_Short-toed Treecreeper,0.8566419960202892,0.866244673728943,0.686033606529236,0.9992715716362,0.09088569600951513,6199
belgium,F1,Certhia familiaris_Eurasian Treecreeper,0.6095928331922154,0.5843205451965335,0.500482201576233,0.932502090930939,0.08976959928329324,394
belgium,F1,Chloris chloris_European Greenfinch,0.74820476770401,0.74820476770401,0.74820476770401,0.74820476770401,NA,1
belgium,F1,Chroicocephalus ridibundus_Black-headed Gull,0.8178020886012487,0.823756456375122,0.743056237697601,0.910288512706757,0.05547907488929197,7
belgium,F1,Coccothraustes coccothraustes_Hawfinch,0.825942174913326,0.816862106323242,0.700358390808105,0.995524525642395,0.08318736788108232,261
belgium,F1,Columba livia_Rock Pigeon,0.7444371432065965,0.743984490633011,0.719907224178314,0.76987236738205,0.027784088742313674,4
belgium,F1,Columba oenas_Stock Dove,0.7900119946740778,0.773246765136719,0.700299859046936,0.998313903808594,0.07276383878190502,391
belgium,F1,Columba palumbus_Common Wood-Pigeon,0.8326884032033914,0.826838314533234,0.701535642147064,0.993035972118378,0.08120474701711031,646
belgium,F1,Corvus corax_Common Raven,0.505474716424942,0.505474716424942,0.504125654697418,0.506823778152466,0.0019078613915429542,2
belgium,F1,Corvus cornix_Hooded Crow,0.7710775606823664,0.760107278823853,0.70031476020813,0.921670496463776,0.05814833015787998,137
belgium,F1,Corvus corone_Carrion Crow,0.7716829747493779,0.7604969441890715,0.700297832489014,0.941309094429016,0.05604528058084001,448
belgium,F1,Corvus frugilegus_Rook,0.8149219512939454,0.8244205415248875,0.702263116836548,0.931387007236481,0.08232776633562564,20
belgium,F1,Corvus monedula_Eurasian Jackdaw,0.7097987846213173,0.697855114936829,0.500426828861237,0.992978751659393,0.13404995197111222,1129
belgium,F1,Coturnix coturnix_Common Quail,0.861022770404816,0.887604892253876,0.726510882377625,0.942370414733887,0.09882493796860001,4
belgium,F1,Cuculus canorus_Common Cuckoo,0.828330193956693,0.8985664546489716,0.518904983997345,0.992834210395813,0.16369585896895,24
belgium,F1,Curruca curruca_Lesser Whitethroat,0.736773133277893,0.736773133277893,0.736773133277893,0.736773133277893,NA,1
belgium,F1,Cyanistes caeruleus_Eurasian Blue Tit,0.7060044707570757,0.690172374248505,0.500066518783569,0.996057152748108,0.13755313043763912,525
belgium,F1,Delichon urbicum_Common House-Martin,0.7425684531529747,0.764304041862488,0.641745984554291,0.821655333042145,0.09190304826687125,3
belgium,F1,Dendrocopos major_Great Spotted Woodpecker,0.7259860314037114,0.721171379089355,0.500473916530609,0.990842580795288,0.136287610058614,1769
belgium,F1,Dendrocoptes medius_Middle Spotted Woodpecker,0.8623403244548374,0.853707492351532,0.702081203460693,0.995216488838196,0.09468803852170254,36
belgium,F1,Dryobates minor_Lesser Spotted Woodpecker,0.8036570012569427,0.7788084149360655,0.717086017131805,0.984374582767487,0.07762694138313977,20
belgium,F1,Dryocopus martius_Black Woodpecker,0.8343372776590544,0.80635130405426,0.714522361755371,0.999006450176239,0.08413067015969074,29
belgium,F1,Emberiza hortulana_Ortolan Bunting,0.717045962810516,0.717045962810516,0.717045962810516,0.717045962810516,NA,1
belgium,F1,Erithacus rubecula_European Robin,0.8000709778903162,0.791136771440506,0.633101522922516,0.999278247356415,0.10858614603214589,2720
belgium,F1,Falco subbuteo_Eurasian Hobby,0.9422659675280254,0.96504819393158,0.881948411464691,0.979801297187805,0.05275480253979078,3
belgium,F1,Ficedula albicollis_Collared Flycatcher,0.7855511478015355,0.771803140640259,0.737280607223511,0.838905870914459,0.04147080677190081,7
belgium,F1,Ficedula hypoleuca_European Pied Flycatcher,0.8864925710054544,0.902534395456314,0.712772607803345,0.971442818641663,0.0683545525025619,26
belgium,F1,Fringilla coelebs_Common Chaffinch,0.672704159393223,0.6446825563907626,0.500074744224548,0.994813799858093,0.13340310650411624,436
belgium,F1,Fringilla montifringilla_Brambling,0.8372571170330048,0.8045623600482941,0.744409501552582,0.995494246482849,0.11417697385242463,4
belgium,F1,Fulica atra_Eurasian Coot,0.870548529284341,0.865525007247925,0.707196116447449,0.999463498592377,0.09873963294534348,49
belgium,F1,Gallinula chloropus_Eurasian Moorhen,0.8798406711766418,0.871512115001678,0.700476050376892,0.999786198139191,0.09822045262534676,71
belgium,F1,Garrulus glandarius_Eurasian Jay,0.7826902527435153,0.782550692558289,0.531144201755524,0.996232092380524,0.14312840122369302,306
belgium,F1,Grus grus_Common Crane,0.83129286766052235,0.795745730400085,0.785557925701141,0.912574946880341,0.07057641350244864,3
belgium,F1,Haematopus ostralegus_Eurasian Oystercatcher,0.850592037041982,0.855665147304535,0.807125151157379,0.888985812664032,0.041165450457619414,3
belgium,F1,Locustella luscinioides_Savi's Warbler,0.732940316200256,0.732940316200256,0.732940316200256,0.732940316200256,NA,1
belgium,F1,Locustella naevia_Common Grasshopper-Warbler,0.742212176322937,0.742212176322937,0.742212176322937,0.742212176322937,NA,1
belgium,F1,Mareca strepera_Gadwall,0.8319985419511795,0.8224211037158965,0.752341091632843,0.930810868740082,0.07432390606638463,4
belgium,F1,Motacilla alba_White Wagtail,0.7743669549624124,0.750061750411987,0.689665853977203,0.883373260498047,0.09911456533444712,3
belgium,F1,Motacilla cinerea_Gray Wagtail,0.820754885673523,0.820754885673523,0.810322225093842,0.831187546253204,0.014754010083420038,2
belgium,F1,Muscicapa striata_Spotted Flycatcher,0.810010561258486,0.801479578018188,0.700989603996277,0.978374242782593,0.07514915059289641,101
belgium,F1,Nucifraga caryocatactes_Eurasian Nutcracker,0.790512204170227,0.790512204170227,0.790512204170227,0.790512204170227,NA,1
belgium,F1,Numenius arquata_Eurasian Curlew,0.7902634292840955,0.753710091114044,0.716448843479156,0.937184691429138,0.10247950423478655,4
belgium,F1,Numenius phaeopus_Whimbrel,0.8465314166886464,0.879052758216858,0.72589099407196,0.934645116329193,0.08693545688786891,7
belgium,F1,Nycticorax nycticorax_Black-crowned Night-Heron,0.8403124357091969,0.831820547580719,0.716213822364807,0.9941166639328,0.09408587573391647,29
belgium,F1,Oriolus oriolus_Eurasian Golden Oriole,0.7881456514199575,0.784918427467346,0.718611299991608,0.913872539997101,0.05791523012408992,12
belgium,F1,Otus scops_Eurasian Scops-Owl,0.8721095745156452,0.904974460601807,0.703620493412018,0.996332883834839,0.09063198885577772,41
belgium,F1,Parus major_Great Tit,0.7143407953212936,0.693137466907501,0.500301003456116,0.998461723327637,0.14866455398085135,251
belgium,F1,Phasianus colchicus_Ring-necked Pheasant,0.6225097477436065,0.577173501253128,0.518552541732788,0.817139446735382,0.133910862464177,4
belgium,F1,Phoenicurus ochruros_Black Redstart,0.7747933467229207,0.762110352516174,0.715630888938904,0.846638798713684,0.06641846025334747,3
belgium,F1,Phoenicurus phoenicurus_Common Redstart,0.813384622335434,0.813384622335434,0.712208926677704,0.914560317993164,0.14308404098169442,2
belgium,F1,Phylloscopus collybita_Common Chiffchaff,0.672012378951756,0.651214778423309,0.500090837478638,0.985710561275482,0.12147021058448643,3373
belgium,F1,Phylloscopus inornatus_Yellow-browed Warbler,0.82897561788559,0.82897561788559,0.82897561788559,0.82897561788559,NA,1
belgium,F1,Phylloscopus sibilatrix_Wood Warbler,0.7749731828426493,0.771472930908203,0.701269865036011,0.926095247268677,0.06373919905034928,29
belgium,F1,Pica pica_Eurasian Magpie,0.8208603999680943,0.8243768215179446,0.640662133693695,0.997282862663269,0.11216225386548494,216
belgium,F1,Picus canus_Gray-headed Woodpecker,0.8109612464904785,0.8065272867679595,0.757836759090424,0.872953653335571,0.047822048086746796,4
belgium,F1,Picus viridis_Eurasian Green Woodpecker,0.9093068060157337,0.946155726909637,0.700341761112213,0.999858617782593,0.08850615088392288,711
belgium,F1,Pluvialis apricaria_European Golden-Plover,0.82612869143486,0.82612869143486,0.79506117105484,0.85719621181488,0.04393610867072686,2
belgium,F1,Poecile palustris_Marsh Tit,0.8915484845638275,0.8915484845638275,0.877443313598633,0.905653655529022,0.019947724078569234,2
belgium,F1,Prunella modularis_Dunnock,0.7052237221172877,0.717653512954712,0.516621828079224,0.903555393218994,0.12461952771939977,7
belgium,F1,Pyrrhocorax pyrrhocorax_Red-billed Chough,0.8360462784767153,0.830030679702759,0.818466186523438,0.859641969203949,0.021236803933150687,3
belgium,F1,Pyrrhula pyrrhula_Eurasian Bullfinch,0.8252109289169314,0.789188921451569,0.781259775161743,0.905184090137482,0.06937216824438677,3
belgium,F1,Rallus aquaticus_Water Rail,0.741566340128581,0.734300494194031,0.707752585411072,0.78264594078064,0.03797167440983557,3
belgium,F1,Regulus ignicapilla_Common Firecrest,0.8176751732826234,0.772833168506622,0.711275935173035,0.953570544719696,0.09553089531553839,7
belgium,F1,Regulus regulus_Goldcrest,0.8220426907906165,0.832575440406799,0.670969307422638,0.988335371017456,0.10125915019447619,65
belgium,F1,Scolopax rusticola_Eurasian Woodcock,0.8159219405867837,0.781488597393036,0.701029181480408,0.974404335021973,0.09924484519092408,11
belgium,F1,Sitta europaea_Eurasian Nuthatch,0.7637283567664692,0.775356888771057,0.500643134117126,0.993774056434631,0.14538846188030266,412
belgium,F1,Stercorarius skua_Great Skua,0.706234931945801,0.706234931945801,0.706234931945801,0.706234931945801,NA,1
belgium,F1,Streptopelia decaocto_Eurasian Collared-Dove,0.7859330092157636,0.766909897327423,0.711826622486115,0.913652181625366,0.06464677079389203,14
belgium,F1,Streptopelia turtur_European Turtle-Dove,0.767951548099518,0.767951548099518,0.709563791751862,0.826339304447174,0.08257275690339085,2
belgium,F1,Strix aluco_Tawny Owl,0.9118612654243218,0.945092082023621,0.700023770332336,0.999976515769958,0.08696788262379335,1609
belgium,F1,Sylvia atricapilla_Eurasian Blackcap,0.7398575310307648,0.727779269218445,0.609810650348663,0.985923647880554,0.09471770344626144,191
belgium,F1,Tachybaptus ruficollis_Little Grebe,0.947000801563263,0.947000801563263,0.947000801563263,0.947000801563263,NA,1
belgium,F1,Thalasseus sandvicensis_Sandwich Tern,0.730351507663727,0.730351507663727,0.730351507663727,0.730351507663727,NA,1
belgium,F1,Tringa nebularia_Common Greenshank,0.990703701972961,0.990703701972961,0.990703701972961,0.990703701972961,NA,1
belgium,F1,Troglodytes troglodytes_Eurasian Wren,0.7710713643685432,0.7824592888355255,0.500023484230042,0.999585688114166,0.1532934703785604,20270
belgium,F1,Turdus iliacus_Redwing,0.8223619223728006,0.812780141830444,0.700262308120728,0.99228036403656,0.08017743767163382,329
belgium,F1,Turdus merula_Eurasian Blackbird,0.6571192808052875,0.630845606327057,0.500016927719116,0.995919466018677,0.12195897478582483,921
belgium,F1,Turdus philomelos_Song Thrush,0.959228416283925,0.954239964485168,0.950197339057922,0.973247945308685,0.012308375223534554,3
belgium,F1,Turdus viscivorus_Mistle Thrush,0.7643805940945947,0.756248474121094,0.755231320858002,0.781661987304688,0.014974764226910233,3
belgium,F1,Tyto alba_Barn Owl,0.9043252603212992,0.928348779678345,0.712691366672516,0.999366223812103,0.0835812390838041,75
belgium,F1,Vanellus vanellus_Northern Lapwing,0.811301648616791,0.809881985187531,0.722130417823792,0.90189254283905,0.08988947091116732,3
belgium,G1,Acanthis flammea_Common Redpoll,0.865687787532806,0.865687787532806,0.865687787532806,0.865687787532806,NA,1
belgium,G1,Actitis hypoleucos_Common Sandpiper,0.996431708335876,0.996431708335876,0.996431708335876,0.996431708335876,NA,1
belgium,G1,Aegithalos caudatus_Long-tailed Tit,0.9191269949078558,0.9356627762317655,0.818743526935577,0.996439754962921,0.06521955855439886,8
belgium,G1,Aegolius funereus_Boreal Owl,0.938494443893433,0.938494443893433,0.938494443893433,0.938494443893433,NA,1
belgium,G1,Aix galericulata_Mandarin Duck,0.8226665854454045,0.8226665854454045,0.70739758014679,0.937935590744019,0.1630149906145568,2
belgium,G1,Alectoris rufa_Red-legged Partridge,0.985698878765106,0.985698878765106,0.985698878765106,0.985698878765106,NA,1
belgium,G1,Alopochen aegyptiaca_Egyptian Goose,0.9012120337713332,0.926936566829681,0.748972356319427,0.999200642108917,0.08993189420955616,21
belgium,G1,Anas acuta_Northern Pintail,0.81836211681366,0.81836211681366,0.81836211681366,0.81836211681366,NA,1
belgium,G1,Anas crecca_Green-winged Teal,0.8292377054691316,0.809524565935135,0.708803474903107,0.996787548065186,0.09123068923757804,20
belgium,G1,Anas platyrhynchos_Mallard,0.8071385355556713,0.797110915184021,0.700182616710663,0.950250387191772,0.06913177469816806,255
belgium,G1,Anser albifrons_Greater White-fronted Goose,0.80005806684494,0.80005806684494,0.80005806684494,0.80005806684494,NA,1
belgium,G1,Anser anser_Graylag Goose,0.9426441589991252,0.958096921443939,0.846892237663269,0.996380150318146,0.04501878981195861,27
belgium,G1,Anser brachyrhynchus_Pink-footed Goose,0.7842758858905118,0.76000714302063,0.702546417713165,0.891759932041168,0.05828241443196018,17
belgium,G1,Anthus pratensis_Meadow Pipit,0.7910793950515135,0.813239723443985,0.546173095703125,0.996408402919769,0.14159703989867223,224
belgium,G1,Anthus trivialis_Tree Pipit,0.8155723338325819,0.812854886054993,0.702602446079254,0.983302772045135,0.08667988516948998,24
belgium,G1,Apus apus_Common Swift,0.958232760429382,0.958232760429382,0.958232760429382,0.958232760429382,NA,1
belgium,G1,Ardea cinerea_Gray Heron,0.8947520232436681,0.932280719280243,0.701582252979279,0.999807417392731,0.09469826952981343,303
belgium,G1,Ardea purpurea_Purple Heron,0.733852982521057,0.733852982521057,0.733852982521057,0.733852982521057,NA,1
belgium,G1,Asio flammeus_Short-eared Owl,0.8406742811203,0.8406742811203,0.8406742811203,0.8406742811203,NA,1
belgium,G1,Asio otus_Long-eared Owl,0.7789368182420733,0.779577225446701,0.75374448299408,0.802848339080811,0.026935029948341453,4
belgium,G1,Athene noctua_Little Owl,0.9209220671228,0.9575494825839995,0.702744424343109,0.999987602233887,0.08699416998780701,560
belgium,G1,Botaurus stellaris_Great Bittern,0.8122429353125551,0.801806926727295,0.700453400611877,0.964097321033478,0.0742135675255585,47
belgium,G1,Branta bernicla_Brant,0.8029939532279968,0.802887886762619,0.708593904972076,0.934260249137878,0.07613124186841898,10
belgium,G1,Branta canadensis_Canada Goose,0.8016959403242384,0.7969934344291685,0.700632095336914,0.957103669643402,0.0644744106105914,70
belgium,G1,Branta leucopsis_Barnacle Goose,0.7856727391481403,0.793024837970734,0.709862530231476,0.846778750419617,0.058908218743722436,4
belgium,G1,Bubo bubo_Eurasian Eagle-Owl,0.7643546925650704,0.751998364925385,0.701509118080139,0.89187091588974,0.05545617123904534,9
belgium,G1,Burhinus oedicnemus_Eurasian Thick-knee,0.8025042295455932,0.769484460353851,0.735981047153473,0.958590030670166,0.08937896007354171,5
belgium,G1,Buteo buteo_Common Buzzard,0.8745613284118462,0.888842344284058,0.700458467006683,0.996176481246948,0.081460237343415,641
belgium,G1,Buteo lagopus_Rough-legged Hawk,0.768916666507721,0.768916666507721,0.768916666507721,0.768916666507721,NA,1
belgium,G1,Caprimulgus europaeus_Eurasian Nightjar,0.875186264514923,0.875186264514923,0.875186264514923,0.875186264514923,NA,1
belgium,G1,Carduelis carduelis_European Goldfinch,0.830778107047081,0.834338903427124,0.73904025554657,0.96142566204071,0.06893327085828888,8
belgium,G1,Certhia brachydactyla_Short-toed Treecreeper,0.803884208202362,0.803884208202362,0.803884208202362,0.803884208202362,NA,1
belgium,G1,Certhia familiaris_Eurasian Treecreeper,0.599233865737915,0.599233865737915,0.599233865737915,0.599233865737915,NA,1
belgium,G1,Cettia cetti_Cetti's Warbler,0.7866627499461175,0.7814076840877535,0.693925678730011,0.929538071155548,0.0806344685541779,8
belgium,G1,Charadrius dubius_Little Ringed Plover,0.8240804707302767,0.767116069793701,0.709966421127319,0.980855286121368,0.10877260700446513,17
belgium,G1,Charadrius hiaticula_Common Ringed Plover,0.703925907611847,0.703925907611847,0.703925907611847,0.703925907611847,NA,1
belgium,G1,Chlidonias hybrida_Whiskered Tern,0.720489263534546,0.720489263534546,0.720489263534546,0.720489263534546,NA,1
belgium,G1,Chloris chloris_European Greenfinch,0.881900727748871,0.881900727748871,0.881900727748871,0.881900727748871,NA,1
belgium,G1,Chroicocephalus ridibundus_Black-headed Gull,0.7749962843954563,0.7774278819561005,0.703341066837311,0.874359905719757,0.050218598060715706,16
belgium,G1,Circus aeruginosus_Eurasian Marsh-Harrier,0.85652718657539,0.871046304702759,0.726688027381897,0.986491978168488,0.08622911173126697,21
belgium,G1,Circus cyaneus_Hen Harrier,0.860564470291138,0.860564470291138,0.860564470291138,0.860564470291138,NA,1
belgium,G1,Circus pygargus_Montagu's Harrier,0.804966986179352,0.804966986179352,0.779220819473267,0.830713152885437,0.03641057813486402,2
belgium,G1,Columba livia_Rock Pigeon,0.7747467681765554,0.7694840431213374,0.721565186977386,0.904951512813568,0.06092750120502643,8
belgium,G1,Columba oenas_Stock Dove,0.8739910072750515,0.8832718431949615,0.70648455619812,0.997197031974792,0.08638527788185503,180
belgium,G1,Columba palumbus_Common Wood-Pigeon,0.8933597290077799,0.917428076267242,0.70171457529068,0.99975174665451,0.08918258219129206,517
belgium,G1,Corvus corax_Common Raven,0.6035749316215515,0.615301012992859,0.504684150218964,0.697375655174255,0.07503058848621974,7
belgium,G1,Corvus cornix_Hooded Crow,0.7918350013994402,0.7804726362228395,0.700000584125519,0.975553393363953,0.0633889996261606,496
belgium,G1,Corvus corone_Carrion Crow,0.776983511206266,0.7648669481277466,0.700205087661743,0.976251184940338,0.06094317420755842,444
belgium,G1,Corvus frugilegus_Rook,0.8011831253293961,0.785873055458069,0.708578765392303,0.977501392364502,0.07297149415073349,63
belgium,G1,Corvus monedula_Eurasian Jackdaw,0.7706908054082725,0.7819469571113584,0.501276552677155,0.999696612358093,0.14504497482707907,762
belgium,G1,Coturnix coturnix_Common Quail,0.9406398707252788,0.9742991030216215,0.701185405254364,0.999901294708252,0.07518629670588375,508
belgium,G1,Cuculus canorus_Common Cuckoo,0.772806302440862,0.7892636060714725,0.500549674034119,0.999766409397125,0.1406898456451943,2948
belgium,G1,Curruca communis_Greater Whitethroat,0.852890026121632,0.854883015155792,0.727229356765747,0.998278021812439,0.0711592466900411,213
belgium,G1,Curruca curruca_Lesser Whitethroat,0.750010460615158,0.750010460615158,0.724884986877441,0.775135934352875,0.03553278572092841,2
belgium,G1,Cyanistes caeruleus_Eurasian Blue Tit,0.6855274726947148,0.680157124996185,0.50078284740448,0.937165498733521,0.12099980777045186,60
belgium,G1,Cygnus columbianus_Tundra Swan,0.779560363292694,0.781619787216187,0.705463767051697,0.877188384532928,0.06621279353328673,5
belgium,G1,Cygnus cygnus_Whooper Swan,0.831372797489166,0.831372797489166,0.831372797489166,0.831372797489166,NA,1
belgium,G1,Delichon urbicum_Common House-Martin,0.8132542388306724,0.8062393963336945,0.650487065315247,0.989190101623535,0.1083776610694256,36
belgium,G1,Dendrocopos major_Great Spotted Woodpecker,0.747895676981319,0.7585761547088625,0.504141569137573,0.973094522953033,0.1403634079331345,110
belgium,G1,Dryobates minor_Lesser Spotted Woodpecker,0.8469489912192029,0.8667422831058504,0.711679756641388,0.968750476837158,0.10713844923222178,6
belgium,G1,Dryocopus martius_Black Woodpecker,0.8508093555768331,0.848068505525589,0.741040229797363,0.986800074577332,0.07997886429790858,6
belgium,G1,Egretta garzetta_Little Egret,0.7739132841428124,0.767315804958344,0.733303248882294,0.821120798587799,0.044278951633499944,3
belgium,G1,Emberiza hortulana_Ortolan Bunting,0.7982181534171103,0.7819808721542354,0.701457560062408,0.93836522102356,0.08725694489295316,8
belgium,G1,Emberiza schoeniclus_Reed Bunting,0.8731695890426636,0.875247538089752,0.772700726985931,0.98132735490799,0.05669783317534552,50
belgium,G1,Erithacus rubecula_European Robin,0.7735666001544279,0.78183513879776,0.635658919811249,0.946093082427979,0.08824555921292451,17
belgium,G1,Falco columbarius_Merlin,0.736452281475067,0.736452281475067,0.736452281475067,0.736452281475067,NA,1
belgium,G1,Falco peregrinus_Peregrine Falcon,0.950235158205032,0.950235158205032,0.942795932292938,0.957674384117126,0.0105206541784407,2
belgium,G1,Falco tinnunculus_Eurasian Kestrel,0.9129942039481732,0.943971872329712,0.71148419380188,0.998844146728516,0.07507828381820907,119
belgium,G1,Ficedula hypoleuca_European Pied Flycatcher,0.7866272926330571,0.7866272926330571,0.768365859985352,0.804888725280762,0.02582556571874726,2
belgium,G1,Fratercula arctica_Atlantic Puffin,0.8132871985435487,0.806624531745911,0.703000843524933,0.930236220359802,0.11376410887429961,3
belgium,G1,Fringilla coelebs_Common Chaffinch,0.643463045358658,0.6063621044158936,0.515885174274445,0.909698843955994,0.11942801342988647,10
belgium,G1,Fringilla montifringilla_Brambling,0.937418758869171,0.937418758869171,0.937418758869171,0.937418758869171,NA,1
belgium,G1,Fulica atra_Eurasian Coot,0.8771949103612939,0.885574400424957,0.701570391654968,0.998877942562103,0.09252929694268272,237
belgium,G1,Gallinago gallinago_Common Snipe,0.8164005044259524,0.8179097473621371,0.598923802375793,0.991651475429535,0.13351261575468765,38
belgium,G1,Gallinula chloropus_Eurasian Moorhen,0.8744199161346142,0.8836295902729034,0.701611220836639,0.999739706516266,0.10490615714292996,104
belgium,G1,Garrulus glandarius_Eurasian Jay,0.7161520282427469,0.6897871792316435,0.532660484313965,0.96362167596817,0.1269533147898514,30
belgium,G1,Gavia arctica_Arctic Loon,0.71525251865387,0.71525251865387,0.71525251865387,0.71525251865387,NA,1
belgium,G1,Gavia immer_Common Loon,0.7629167834917704,0.747209310531616,0.731105625629425,0.81043541431427,0.04193265282916196,3
belgium,G1,Gavia stellata_Red-throated Loon,0.780845046043396,0.780845046043396,0.780845046043396,0.780845046043396,NA,1
belgium,G1,Grus grus_Common Crane,0.8206867650151253,0.814953774213791,0.71558552980423,0.960803925991058,0.07891665871959036,24
belgium,G1,Haematopus ostralegus_Eurasian Oystercatcher,0.8962875806859563,0.9206508100032811,0.704518556594849,0.999053180217743,0.09294916885934326,56
belgium,G1,Himantopus himantopus_Black-winged Stilt,0.822216957807541,0.822216957807541,0.718542337417603,0.925891578197479,0.14661805422933255,2
belgium,G1,Hirundo rustica_Barn Swallow,0.8444363385438919,0.8260592222213745,0.736120641231537,0.971063435077667,0.077036108895586,20
belgium,G1,Hydroprogne caspia_Caspian Tern,0.8482057303190232,0.8624231815338135,0.706839203834534,0.961137354373932,0.10514006944373257,4
belgium,G1,Ichthyaetus melanocephalus_Mediterranean Gull,0.917891688644886,0.9185068011283875,0.824458599090576,0.99457174539566,0.05837005885027469,8
belgium,G1,Ixobrychus minutus_Little Bittern,0.8352658694440668,0.82575124502182,0.705204904079437,0.971542060375214,0.07992889495557916,33
belgium,G1,Jynx torquilla_Eurasian Wryneck,0.858085632324219,0.858085632324219,0.751536786556244,0.964634478092194,0.15068282274026942,2
belgium,G1,Larus argentatus_Herring Gull,0.7898425161838529,0.7898425161838529,0.74343866109848,0.836246371269226,0.06562496120813019,2
belgium,G1,Larus canus_Common Gull,0.7622488935788472,0.7695473730564115,0.711145579814911,0.792695760726929,0.02973901372828484,6
belgium,G1,Larus delawarensis_Ring-billed Gull,0.802331000566483,0.802331000566483,0.753445684909821,0.851216316223145,0.06913427640254119,2
belgium,G1,Larus fuscus_Lesser Black-backed Gull,0.713925540447235,0.713925540447235,0.706776440143585,0.721074640750885,0.01011035460818746,2
belgium,G1,Larus marinus_Great Black-backed Gull,0.7202901244163515,0.7202901244163515,0.712798357009888,0.727781891822815,0.010594959072365406,2
belgium,G1,Limosa lapponica_Bar-tailed Godwit,0.821096837520599,0.821096837520599,0.821096837520599,0.821096837520599,NA,1
belgium,G1,Limosa limosa_Black-tailed Godwit,0.855015422289188,0.8577457666397095,0.701136589050293,0.997833669185638,0.08368831907252086,286
belgium,G1,Linaria cannabina_Eurasian Linnet,0.7418006509542465,0.7327989041805265,0.50915139913559,0.967557907104492,0.1715747595783702,16
belgium,G1,Locustella luscinioides_Savi's Warbler,0.87909209728241,0.87909209728241,0.87909209728241,0.87909209728241,NA,1
belgium,G1,Lullula arborea_Wood Lark,0.8126544237136842,0.767588496208191,0.736611366271973,0.943213701248169,0.09205063946314208,5
belgium,G1,Luscinia svecica_Bluethroat,0.839890480041504,0.839890480041504,0.839890480041504,0.839890480041504,NA,1
belgium,G1,Mareca penelope_Eurasian Wigeon,0.7848160266876221,0.7711674273014065,0.728636980056763,0.868292272090912,0.059175857603156884,4
belgium,G1,Mareca strepera_Gadwall,0.8227202458815143,0.800290405750275,0.708894968032837,0.963632822036743,0.09236887899769779,11
belgium,G1,Melanitta nigra_Common Scoter,0.7703399211168289,0.7724281847476959,0.752880096435547,0.783623218536377,0.012852921453963,4
belgium,G1,Mergus merganser_Common Merganser,0.723201632499695,0.723201632499695,0.722617268562317,0.723785996437073,8.264154056016887e-4,2
belgium,G1,Motacilla alba_White Wagtail,0.808841756411961,0.803034484386444,0.690770864486694,0.952150225639343,0.10290110011333223,7
belgium,G1,Motacilla flava_Western Yellow Wagtail,0.8491886523034837,0.88063246011734,0.733434438705444,0.933252274990082,0.07846478734869261,9
